	tiempo	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	Coincidencia	Time_event	Num_event
353	427494869769.0	26820.0	26825.0	26815.0	26825.0	26817.0	26814.0	26819.0	26829.0	26826.0	26809.0	26817.0	26826.0	26813.0	26824.0	26828.0	26820.0	26822.0	26826.0	26826.0	26825.0	26815.0	26815.0	26819.0	26823.0	26830.0	26815.0	26820.0	26820.0	26818.0	26830.0	26806.0	26818.0	26826.0	26813.0	26824.0	26817.0	26820.0	26830.0	26827.0	26834.0	26836.0	26821.0	26811.0	26817.0	26815.0	26824.0	26817.0	26822.0	26827.0	26826.0	26826.0	26816.0	26827.0	26829.0	26809.0	26818.0	26829.0	26827.0	26819.0	26822.0	26819.0	26830.0	26831.0	26820.0	26821.0	26819.0	26825.0	26826.0	26818.0	26828.0	26823.0	26820.0	26821.0	26814.0	26815.0	26817.0	26827.0	26818.0	26816.0	26822.0	26821.0	26821.0	26823.0	26822.0	26824.0	26824.0	26820.0	26822.0	26831.0	26820.0	26822.0	26827.0	26831.0	26830.0	26826.0	26829.0	26828.0	26821.0	26819.0	26823.0	26823.0	26822.0	26828.0	26818.0	26833.0	26824.0	26824.0	26822.0	26820.0	26822.0	26815.0	26823.0	26831.0	26816.0	26824.0	26831.0	26817.0	26825.0	26823.0	26822.0	26826.0	26824.0	26821.0	26825.0	0.0	0.0	354
354	427495909997.0	26824.0	26825.0	26832.0	26825.0	26832.0	26829.0	26832.0	26828.0	26829.0	26845.0	26828.0	26831.0	26832.0	26832.0	26833.0	26839.0	26833.0	26826.0	26838.0	26837.0	26840.0	26819.0	26837.0	26834.0	26830.0	26843.0	26835.0	26829.0	26825.0	26831.0	26844.0	26838.0	26830.0	26843.0	26827.0	26831.0	26827.0	26831.0	26838.0	26824.0	26824.0	26837.0	26828.0	26824.0	26830.0	26823.0	26831.0	26832.0	26832.0	26832.0	26837.0	26826.0	26833.0	26835.0	26833.0	26836.0	26826.0	26839.0	26833.0	26843.0	26837.0	26829.0	26840.0	26833.0	26838.0	26841.0	26839.0	26834.0	26835.0	26826.0	26835.0	26824.0	26828.0	26828.0	26832.0	26834.0	26825.0	26829.0	26840.0	26830.0	26827.0	26837.0	26827.0	26833.0	26836.0	26823.0	26834.0	26829.0	26827.0	26835.0	26837.0	26824.0	26825.0	26821.0	26828.0	26830.0	26827.0	26837.0	26834.0	26827.0	26827.0	26835.0	26844.0	26831.0	26833.0	26833.0	26831.0	26842.0	26838.0	26829.0	26838.0	26829.0	26827.0	26829.0	26842.0	26835.0	26833.0	26835.0	26844.0	26837.0	26836.0	26822.0	26831.0	26827.0	0.0	0.0	355
355	427505059036.0	26938.0	26940.0	26940.0	26943.0	26943.0	26945.0	26953.0	26941.0	26949.0	26946.0	26939.0	26940.0	26947.0	26936.0	26942.0	26941.0	26946.0	26937.0	26949.0	26940.0	26943.0	26942.0	26949.0	26946.0	26940.0	26937.0	26947.0	26942.0	26953.0	26935.0	26948.0	26940.0	26946.0	26942.0	26932.0	26946.0	26951.0	26943.0	26947.0	26935.0	26948.0	26944.0	26950.0	26951.0	26945.0	26935.0	26948.0	26946.0	26948.0	26944.0	26953.0	26955.0	26935.0	26945.0	26949.0	26949.0	26951.0	26936.0	26947.0	26947.0	26952.0	26939.0	26945.0	26944.0	26941.0	26942.0	26952.0	26946.0	26939.0	26945.0	26945.0	26946.0	26940.0	26943.0	26955.0	26947.0	26943.0	26937.0	26943.0	26946.0	26945.0	26943.0	26941.0	26952.0	26946.0	26942.0	26942.0	26945.0	26946.0	26944.0	26945.0	26938.0	26948.0	26938.0	26944.0	26948.0	26938.0	26934.0	26945.0	26946.0	26945.0	26934.0	26947.0	26937.0	26940.0	26931.0	26948.0	26945.0	26937.0	26943.0	26953.0	26942.0	26948.0	26947.0	26945.0	26939.0	26934.0	26936.0	26943.0	26939.0	26940.0	26944.0	26936.0	26943.0	0.0	0.0	356
356	427505527521.0	26950.0	26944.0	26939.0	26945.0	26952.0	26954.0	26945.0	26947.0	26946.0	26952.0	26946.0	26959.0	26941.0	26950.0	26945.0	26951.0	26953.0	26945.0	26945.0	26952.0	26952.0	26945.0	26947.0	26953.0	26954.0	26943.0	26942.0	26953.0	26949.0	26941.0	26951.0	26947.0	26950.0	26943.0	26945.0	26950.0	26951.0	26958.0	26942.0	26950.0	26944.0	26947.0	26945.0	26957.0	26955.0	26942.0	26952.0	26957.0	26953.0	26950.0	26945.0	26947.0	26954.0	26950.0	26942.0	26952.0	26950.0	26955.0	26939.0	26951.0	26943.0	26953.0	26949.0	26949.0	26951.0	26948.0	26946.0	26948.0	26936.0	26944.0	26949.0	26947.0	26941.0	26940.0	26952.0	26947.0	26952.0	26953.0	26946.0	26943.0	26949.0	26951.0	26944.0	26944.0	26947.0	26946.0	26938.0	26951.0	26953.0	26945.0	26946.0	26948.0	26951.0	26943.0	26947.0	26951.0	26953.0	26950.0	26938.0	26955.0	26947.0	26940.0	26943.0	26954.0	26946.0	26942.0	26935.0	26946.0	26947.0	26941.0	26942.0	26954.0	26945.0	26944.0	26944.0	26947.0	26945.0	26948.0	26944.0	26948.0	26945.0	26947.0	26957.0	26946.0	0.0	0.0	357
357	427511592411.0	27030.0	27018.0	27018.0	27029.0	27022.0	27026.0	27022.0	27030.0	27023.0	27031.0	27023.0	27021.0	27018.0	27024.0	27022.0	27022.0	27023.0	27017.0	27024.0	27033.0	27025.0	27025.0	27020.0	27031.0	27027.0	27026.0	27017.0	27025.0	27019.0	27018.0	27013.0	27022.0	27028.0	27024.0	27016.0	27025.0	27008.0	27027.0	27021.0	27025.0	27022.0	27022.0	27012.0	27016.0	27013.0	27022.0	27024.0	27034.0	27021.0	27019.0	27022.0	27033.0	27019.0	27031.0	27028.0	27032.0	27018.0	27023.0	27015.0	27037.0	27020.0	27019.0	27030.0	27024.0	27023.0	27034.0	27029.0	27030.0	27022.0	27024.0	27026.0	27027.0	27034.0	27031.0	27016.0	27027.0	27018.0	27024.0	27031.0	27035.0	27033.0	27022.0	27026.0	27028.0	27024.0	27024.0	27024.0	27015.0	27020.0	27020.0	27016.0	27025.0	27023.0	27027.0	27010.0	27020.0	27016.0	27018.0	27028.0	27028.0	27023.0	27023.0	27018.0	27023.0	27017.0	27013.0	27017.0	27029.0	27025.0	27026.0	27024.0	27025.0	27017.0	27019.0	27014.0	27029.0	27012.0	27027.0	27024.0	27024.0	27017.0	27021.0	27026.0	27029.0	0.0	0.0	358
358	427801238647.0	23339.0	23330.0	23327.0	23322.0	23333.0	23323.0	23326.0	23335.0	23337.0	23337.0	23331.0	23329.0	23333.0	23329.0	23338.0	23332.0	23340.0	23339.0	23325.0	23323.0	23335.0	23330.0	23324.0	23331.0	23332.0	23329.0	23336.0	23328.0	23331.0	23325.0	23324.0	23329.0	23331.0	23329.0	23328.0	23334.0	23343.0	23330.0	23335.0	23344.0	23339.0	23337.0	23329.0	23324.0	23335.0	23321.0	23325.0	23332.0	23334.0	23340.0	23338.0	23323.0	23328.0	23323.0	23335.0	23324.0	23328.0	23332.0	23324.0	23323.0	23333.0	23329.0	23331.0	23332.0	23332.0	23331.0	23329.0	23331.0	23336.0	23324.0	23337.0	23329.0	23334.0	23332.0	23331.0	23325.0	23333.0	23328.0	23336.0	23331.0	23333.0	23339.0	23330.0	23340.0	23336.0	23331.0	23327.0	23333.0	23328.0	23334.0	23332.0	23324.0	23326.0	23332.0	23329.0	23320.0	23329.0	23325.0	23324.0	23337.0	23336.0	23331.0	23325.0	23332.0	23338.0	23325.0	23321.0	23326.0	23339.0	23335.0	23332.0	23334.0	23330.0	23330.0	23338.0	23333.0	23330.0	23320.0	23324.0	23338.0	23333.0	23336.0	23334.0	23329.0	0.0	0.0	359
359	427801515029.0	23324.0	23329.0	23337.0	23327.0	23325.0	23328.0	23326.0	23327.0	23323.0	23327.0	23334.0	23324.0	23333.0	23329.0	23341.0	23328.0	23329.0	23328.0	23342.0	23326.0	23330.0	23333.0	23326.0	23326.0	23332.0	23325.0	23333.0	23331.0	23337.0	23329.0	23337.0	23332.0	23333.0	23337.0	23331.0	23327.0	23323.0	23321.0	23329.0	23329.0	23329.0	23321.0	23330.0	23325.0	23329.0	23332.0	23324.0	23334.0	23326.0	23327.0	23333.0	23327.0	23333.0	23326.0	23323.0	23327.0	23326.0	23327.0	23334.0	23331.0	23322.0	23333.0	23323.0	23338.0	23319.0	23326.0	23327.0	23319.0	23333.0	23324.0	23324.0	23329.0	23324.0	23323.0	23337.0	23322.0	23326.0	23321.0	23329.0	23331.0	23325.0	23327.0	23336.0	23334.0	23336.0	23325.0	23335.0	23329.0	23321.0	23329.0	23327.0	23330.0	23330.0	23331.0	23324.0	23332.0	23326.0	23326.0	23339.0	23338.0	23337.0	23329.0	23337.0	23329.0	23326.0	23325.0	23338.0	23328.0	23327.0	23327.0	23321.0	23328.0	23335.0	23316.0	23333.0	23334.0	23330.0	23331.0	23335.0	23324.0	23317.0	23338.0	23344.0	23327.0	0.0	0.0	360
360	427816024249.0	23329.0	23328.0	23335.0	23342.0	23323.0	23334.0	23326.0	23332.0	23340.0	23343.0	23337.0	23334.0	23333.0	23335.0	23330.0	23332.0	23326.0	23332.0	23331.0	23336.0	23328.0	23329.0	23333.0	23330.0	23324.0	23333.0	23328.0	23325.0	23327.0	23317.0	23326.0	23337.0	23336.0	23336.0	23324.0	23336.0	23335.0	23330.0	23331.0	23329.0	23331.0	23345.0	23326.0	23325.0	23320.0	23332.0	23325.0	23335.0	23322.0	23337.0	23325.0	23328.0	23328.0	23330.0	23325.0	23323.0	23327.0	23335.0	23323.0	23332.0	23319.0	23327.0	23326.0	23338.0	23326.0	23334.0	23318.0	23326.0	23329.0	23332.0	23332.0	23323.0	23324.0	23334.0	23326.0	23327.0	23324.0	23333.0	23322.0	23328.0	23327.0	23327.0	23326.0	23326.0	23322.0	23334.0	23329.0	23327.0	23321.0	23328.0	23328.0	23323.0	23327.0	23324.0	23330.0	23320.0	23318.0	23330.0	23322.0	23331.0	23332.0	23327.0	23328.0	23326.0	23326.0	23329.0	23325.0	23325.0	23329.0	23329.0	23327.0	23322.0	23327.0	23336.0	23325.0	23319.0	23324.0	23324.0	23330.0	23332.0	23323.0	23322.0	23316.0	23335.0	0.0	0.0	361
361	427816158057.0	23323.0	23331.0	23322.0	23328.0	23333.0	23319.0	23323.0	23322.0	23328.0	23329.0	23327.0	23329.0	23330.0	23337.0	23334.0	23330.0	23328.0	23326.0	23332.0	23324.0	23324.0	23335.0	23327.0	23335.0	23325.0	23329.0	23327.0	23324.0	23329.0	23330.0	23329.0	23329.0	23324.0	23323.0	23329.0	23328.0	23327.0	23318.0	23326.0	23332.0	23323.0	23318.0	23324.0	23325.0	23339.0	23322.0	23314.0	23318.0	23334.0	23326.0	23335.0	23326.0	23337.0	23324.0	23332.0	23328.0	23325.0	23325.0	23325.0	23331.0	23328.0	23331.0	23328.0	23322.0	23329.0	23331.0	23325.0	23326.0	23335.0	23326.0	23333.0	23330.0	23327.0	23323.0	23325.0	23322.0	23327.0	23322.0	23324.0	23328.0	23322.0	23323.0	23322.0	23325.0	23322.0	23325.0	23327.0	23326.0	23329.0	23330.0	23322.0	23327.0	23330.0	23316.0	23323.0	23340.0	23327.0	23323.0	23328.0	23321.0	23319.0	23326.0	23326.0	23327.0	23328.0	23330.0	23320.0	23322.0	23332.0	23332.0	23324.0	23325.0	23326.0	23324.0	23322.0	23329.0	23325.0	23317.0	23322.0	23328.0	23321.0	23330.0	23319.0	23319.0	0.0	0.0	362
362	427820767069.0	23337.0	23323.0	23325.0	23335.0	23333.0	23330.0	23324.0	23328.0	23331.0	23323.0	23320.0	23335.0	23329.0	23330.0	23317.0	23329.0	23326.0	23316.0	23322.0	23319.0	23337.0	23337.0	23322.0	23317.0	23337.0	23325.0	23322.0	23330.0	23325.0	23330.0	23328.0	23321.0	23324.0	23323.0	23332.0	23323.0	23321.0	23332.0	23332.0	23336.0	23330.0	23333.0	23321.0	23333.0	23328.0	23327.0	23324.0	23328.0	23334.0	23321.0	23333.0	23328.0	23332.0	23329.0	23327.0	23315.0	23339.0	23329.0	23338.0	23331.0	23330.0	23328.0	23325.0	23330.0	23340.0	23329.0	23327.0	23331.0	23324.0	23330.0	23334.0	23333.0	23340.0	23326.0	23336.0	23329.0	23338.0	23343.0	23321.0	23332.0	23332.0	23323.0	23319.0	23315.0	23331.0	23336.0	23324.0	23329.0	23336.0	23331.0	23325.0	23325.0	23329.0	23332.0	23319.0	23324.0	23329.0	23333.0	23324.0	23333.0	23332.0	23323.0	23324.0	23329.0	23333.0	23325.0	23329.0	23341.0	23334.0	23328.0	23325.0	23321.0	23327.0	23327.0	23331.0	23333.0	23335.0	23324.0	23328.0	23326.0	23332.0	23323.0	23319.0	23332.0	0.0	0.0	363
363	427836630181.0	23330.0	23323.0	23325.0	23328.0	23323.0	23336.0	23333.0	23336.0	23330.0	23331.0	23331.0	23325.0	23334.0	23326.0	23334.0	23331.0	23331.0	23334.0	23335.0	23330.0	23333.0	23334.0	23320.0	23328.0	23330.0	23328.0	23334.0	23332.0	23327.0	23336.0	23330.0	23321.0	23332.0	23325.0	23331.0	23327.0	23325.0	23338.0	23321.0	23333.0	23330.0	23331.0	23326.0	23337.0	23325.0	23332.0	23332.0	23325.0	23331.0	23326.0	23325.0	23329.0	23324.0	23329.0	23333.0	23328.0	23343.0	23329.0	23321.0	23336.0	23338.0	23334.0	23323.0	23326.0	23330.0	23326.0	23336.0	23322.0	23332.0	23331.0	23327.0	23329.0	23330.0	23326.0	23322.0	23331.0	23331.0	23334.0	23331.0	23323.0	23334.0	23335.0	23332.0	23334.0	23326.0	23339.0	23324.0	23322.0	23335.0	23332.0	23326.0	23330.0	23324.0	23341.0	23313.0	23331.0	23331.0	23329.0	23325.0	23326.0	23311.0	23337.0	23324.0	23332.0	23333.0	23322.0	23319.0	23334.0	23325.0	23335.0	23332.0	23333.0	23325.0	23339.0	23328.0	23330.0	23330.0	23338.0	23331.0	23337.0	23332.0	23326.0	23330.0	23340.0	0.0	0.0	364
364	427838949642.0	23318.0	23325.0	23332.0	23336.0	23331.0	23330.0	23328.0	23330.0	23330.0	23323.0	23327.0	23321.0	23329.0	23326.0	23333.0	23327.0	23329.0	23325.0	23330.0	23328.0	23337.0	23336.0	23343.0	23333.0	23323.0	23322.0	23324.0	23333.0	23325.0	23325.0	23323.0	23322.0	23324.0	23332.0	23333.0	23340.0	23326.0	23327.0	23338.0	23332.0	23330.0	23329.0	23329.0	23333.0	23320.0	23333.0	23332.0	23329.0	23328.0	23330.0	23328.0	23333.0	23326.0	23330.0	23326.0	23330.0	23329.0	23333.0	23328.0	23333.0	23329.0	23328.0	23336.0	23325.0	23338.0	23327.0	23332.0	23338.0	23328.0	23326.0	23320.0	23320.0	23325.0	23329.0	23328.0	23335.0	23328.0	23326.0	23326.0	23321.0	23325.0	23321.0	23329.0	23327.0	23323.0	23323.0	23326.0	23326.0	23333.0	23329.0	23329.0	23331.0	23338.0	23325.0	23328.0	23322.0	23320.0	23319.0	23320.0	23329.0	23331.0	23320.0	23325.0	23324.0	23341.0	23330.0	23326.0	23331.0	23325.0	23328.0	23327.0	23324.0	23329.0	23317.0	23332.0	23337.0	23329.0	23324.0	23333.0	23334.0	23327.0	23327.0	23334.0	23338.0	0.0	0.0	365
365	427854126661.0	23327.0	23329.0	23329.0	23333.0	23328.0	23328.0	23337.0	23330.0	23329.0	23332.0	23333.0	23328.0	23330.0	23321.0	23337.0	23331.0	23325.0	23339.0	23341.0	23322.0	23325.0	23329.0	23336.0	23323.0	23321.0	23328.0	23324.0	23326.0	23319.0	23318.0	23333.0	23320.0	23317.0	23331.0	23331.0	23330.0	23324.0	23326.0	23336.0	23319.0	23323.0	23324.0	23318.0	23334.0	23325.0	23315.0	23328.0	23325.0	23318.0	23328.0	23323.0	23321.0	23326.0	23324.0	23323.0	23331.0	23316.0	23329.0	23326.0	23328.0	23318.0	23326.0	23337.0	23328.0	23320.0	23325.0	23319.0	23327.0	23328.0	23324.0	23327.0	23321.0	23324.0	23331.0	23334.0	23321.0	23324.0	23329.0	23333.0	23333.0	23321.0	23330.0	23328.0	23327.0	23323.0	23329.0	23332.0	23319.0	23327.0	23324.0	23333.0	23327.0	23325.0	23324.0	23335.0	23328.0	23332.0	23329.0	23321.0	23314.0	23315.0	23332.0	23331.0	23320.0	23317.0	23324.0	23325.0	23328.0	23323.0	23323.0	23328.0	23321.0	23320.0	23322.0	23318.0	23322.0	23329.0	23328.0	23326.0	23321.0	23332.0	23322.0	23330.0	23332.0	0.0	0.0	366
366	427858682262.0	23321.0	23328.0	23329.0	23317.0	23328.0	23327.0	23332.0	23329.0	23324.0	23335.0	23327.0	23325.0	23327.0	23331.0	23336.0	23327.0	23339.0	23327.0	23323.0	23328.0	23328.0	23334.0	23327.0	23318.0	23325.0	23330.0	23330.0	23323.0	23331.0	23335.0	23325.0	23326.0	23336.0	23335.0	23331.0	23332.0	23327.0	23334.0	23338.0	23328.0	23327.0	23334.0	23342.0	23326.0	23332.0	23339.0	23329.0	23323.0	23332.0	23331.0	23335.0	23326.0	23335.0	23328.0	23329.0	23324.0	23331.0	23331.0	23331.0	23330.0	23327.0	23337.0	23320.0	23327.0	23330.0	23332.0	23332.0	23331.0	23336.0	23334.0	23339.0	23329.0	23334.0	23329.0	23332.0	23323.0	23335.0	23334.0	23319.0	23312.0	23325.0	23328.0	23325.0	23326.0	23323.0	23333.0	23333.0	23316.0	23326.0	23332.0	23334.0	23327.0	23322.0	23322.0	23327.0	23333.0	23341.0	23329.0	23330.0	23329.0	23333.0	23327.0	23325.0	23332.0	23340.0	23328.0	23323.0	23335.0	23327.0	23320.0	23322.0	23325.0	23339.0	23321.0	23326.0	23329.0	23331.0	23330.0	23331.0	23330.0	23337.0	23333.0	23334.0	23326.0	0.0	0.0	367
367	427868169696.0	23335.0	23324.0	23327.0	23333.0	23338.0	23328.0	23331.0	23336.0	23337.0	23322.0	23335.0	23317.0	23336.0	23326.0	23329.0	23335.0	23335.0	23323.0	23327.0	23320.0	23336.0	23330.0	23331.0	23329.0	23331.0	23329.0	23339.0	23323.0	23337.0	23323.0	23332.0	23326.0	23331.0	23324.0	23327.0	23331.0	23333.0	23327.0	23335.0	23331.0	23332.0	23323.0	23326.0	23325.0	23331.0	23330.0	23332.0	23322.0	23333.0	23326.0	23328.0	23326.0	23327.0	23325.0	23328.0	23328.0	23327.0	23336.0	23332.0	23327.0	23330.0	23335.0	23331.0	23327.0	23328.0	23328.0	23331.0	23330.0	23336.0	23324.0	23322.0	23328.0	23332.0	23324.0	23331.0	23323.0	23332.0	23327.0	23330.0	23323.0	23331.0	23323.0	23325.0	23327.0	23330.0	23331.0	23322.0	23333.0	23323.0	23320.0	23315.0	23329.0	23334.0	23320.0	23319.0	23320.0	23333.0	23328.0	23328.0	23321.0	23331.0	23325.0	23330.0	23329.0	23334.0	23324.0	23330.0	23327.0	23326.0	23313.0	23325.0	23328.0	23324.0	23321.0	23323.0	23330.0	23337.0	23320.0	23333.0	23323.0	23327.0	23323.0	23332.0	23325.0	0.0	0.0	368
368	427871615370.0	23336.0	23323.0	23332.0	23345.0	23334.0	23323.0	23330.0	23332.0	23349.0	23335.0	23323.0	23330.0	23331.0	23327.0	23337.0	23331.0	23332.0	23329.0	23337.0	23337.0	23344.0	23333.0	23331.0	23330.0	23331.0	23333.0	23331.0	23330.0	23326.0	23330.0	23325.0	23335.0	23335.0	23336.0	23332.0	23334.0	23325.0	23332.0	23333.0	23323.0	23346.0	23329.0	23332.0	23327.0	23324.0	23331.0	23328.0	23322.0	23329.0	23331.0	23341.0	23335.0	23336.0	23331.0	23331.0	23326.0	23332.0	23320.0	23328.0	23326.0	23340.0	23327.0	23323.0	23325.0	23338.0	23321.0	23335.0	23326.0	23340.0	23342.0	23330.0	23333.0	23333.0	23323.0	23324.0	23337.0	23336.0	23325.0	23326.0	23332.0	23330.0	23329.0	23331.0	23330.0	23330.0	23329.0	23329.0	23323.0	23325.0	23335.0	23330.0	23341.0	23329.0	23327.0	23327.0	23332.0	23339.0	23330.0	23329.0	23332.0	23323.0	23329.0	23334.0	23330.0	23334.0	23327.0	23328.0	23328.0	23337.0	23336.0	23330.0	23328.0	23347.0	23332.0	23329.0	23330.0	23335.0	23324.0	23328.0	23331.0	23334.0	23332.0	23325.0	23336.0	0.0	0.0	369
369	427874058861.0	23316.0	23328.0	23318.0	23329.0	23325.0	23326.0	23323.0	23335.0	23327.0	23325.0	23326.0	23323.0	23318.0	23333.0	23325.0	23331.0	23327.0	23323.0	23322.0	23324.0	23322.0	23317.0	23323.0	23334.0	23321.0	23325.0	23316.0	23333.0	23325.0	23327.0	23328.0	23329.0	23326.0	23329.0	23321.0	23339.0	23325.0	23320.0	23325.0	23327.0	23327.0	23325.0	23324.0	23332.0	23330.0	23323.0	23320.0	23325.0	23322.0	23331.0	23325.0	23342.0	23322.0	23327.0	23321.0	23332.0	23320.0	23326.0	23319.0	23334.0	23329.0	23329.0	23330.0	23322.0	23316.0	23325.0	23320.0	23326.0	23316.0	23320.0	23327.0	23328.0	23319.0	23320.0	23314.0	23323.0	23325.0	23328.0	23330.0	23329.0	23325.0	23325.0	23320.0	23328.0	23318.0	23325.0	23317.0	23326.0	23314.0	23319.0	23324.0	23326.0	23329.0	23330.0	23326.0	23328.0	23319.0	23320.0	23328.0	23331.0	23320.0	23325.0	23323.0	23317.0	23327.0	23323.0	23330.0	23334.0	23328.0	23328.0	23322.0	23326.0	23327.0	23318.0	23326.0	23340.0	23326.0	23328.0	23324.0	23329.0	23331.0	23326.0	23320.0	23327.0	0.0	0.0	370
370	427890654108.0	23331.0	23318.0	23332.0	23324.0	23337.0	23318.0	23325.0	23323.0	23328.0	23314.0	23329.0	23315.0	23332.0	23328.0	23321.0	23323.0	23319.0	23328.0	23328.0	23328.0	23337.0	23329.0	23329.0	23328.0	23325.0	23330.0	23323.0	23325.0	23335.0	23325.0	23331.0	23330.0	23332.0	23333.0	23333.0	23334.0	23336.0	23323.0	23324.0	23321.0	23328.0	23328.0	23325.0	23323.0	23334.0	23319.0	23326.0	23327.0	23331.0	23328.0	23328.0	23328.0	23332.0	23322.0	23326.0	23326.0	23325.0	23321.0	23334.0	23318.0	23333.0	23320.0	23323.0	23329.0	23329.0	23323.0	23331.0	23324.0	23341.0	23322.0	23328.0	23313.0	23329.0	23326.0	23326.0	23322.0	23331.0	23321.0	23328.0	23325.0	23330.0	23336.0	23323.0	23324.0	23336.0	23318.0	23326.0	23329.0	23336.0	23323.0	23331.0	23323.0	23336.0	23325.0	23322.0	23333.0	23333.0	23326.0	23333.0	23335.0	23330.0	23327.0	23333.0	23329.0	23330.0	23328.0	23321.0	23326.0	23326.0	23318.0	23329.0	23330.0	23324.0	23328.0	23330.0	23333.0	23343.0	23328.0	23323.0	23330.0	23328.0	23323.0	23321.0	23318.0	0.0	0.0	371
371	427899938189.0	23326.0	23326.0	23324.0	23324.0	23321.0	23331.0	23319.0	23330.0	23323.0	23327.0	23325.0	23337.0	23318.0	23329.0	23331.0	23344.0	23331.0	23329.0	23331.0	23327.0	23321.0	23334.0	23333.0	23340.0	23332.0	23328.0	23321.0	23332.0	23330.0	23326.0	23329.0	23335.0	23328.0	23328.0	23323.0	23335.0	23320.0	23329.0	23323.0	23335.0	23321.0	23327.0	23321.0	23337.0	23330.0	23330.0	23326.0	23326.0	23329.0	23326.0	23321.0	23341.0	23334.0	23338.0	23328.0	23335.0	23328.0	23323.0	23334.0	23336.0	23330.0	23328.0	23327.0	23334.0	23325.0	23326.0	23328.0	23335.0	23327.0	23327.0	23327.0	23332.0	23329.0	23335.0	23336.0	23336.0	23328.0	23336.0	23333.0	23335.0	23332.0	23323.0	23327.0	23337.0	23322.0	23326.0	23323.0	23334.0	23326.0	23330.0	23328.0	23338.0	23330.0	23326.0	23322.0	23329.0	23332.0	23330.0	23323.0	23332.0	23327.0	23329.0	23341.0	23332.0	23330.0	23324.0	23327.0	23332.0	23332.0	23331.0	23328.0	23326.0	23321.0	23327.0	23334.0	23342.0	23330.0	23335.0	23330.0	23333.0	23334.0	23324.0	23332.0	23335.0	0.0	0.0	372
372	427907422904.0	23325.0	23323.0	23334.0	23334.0	23337.0	23326.0	23332.0	23334.0	23327.0	23336.0	23325.0	23327.0	23337.0	23325.0	23331.0	23339.0	23327.0	23328.0	23330.0	23330.0	23342.0	23324.0	23332.0	23333.0	23329.0	23331.0	23336.0	23327.0	23332.0	23330.0	23336.0	23324.0	23335.0	23327.0	23330.0	23327.0	23325.0	23331.0	23333.0	23336.0	23322.0	23326.0	23328.0	23324.0	23337.0	23328.0	23317.0	23329.0	23335.0	23330.0	23337.0	23332.0	23334.0	23322.0	23336.0	23338.0	23343.0	23338.0	23329.0	23326.0	23333.0	23326.0	23331.0	23318.0	23330.0	23319.0	23330.0	23323.0	23333.0	23323.0	23321.0	23335.0	23327.0	23325.0	23321.0	23325.0	23327.0	23332.0	23325.0	23339.0	23332.0	23326.0	23331.0	23322.0	23326.0	23322.0	23328.0	23324.0	23328.0	23325.0	23339.0	23333.0	23333.0	23331.0	23332.0	23335.0	23325.0	23330.0	23323.0	23323.0	23335.0	23328.0	23324.0	23329.0	23323.0	23326.0	23328.0	23331.0	23335.0	23320.0	23324.0	23339.0	23339.0	23325.0	23322.0	23327.0	23331.0	23323.0	23328.0	23339.0	23325.0	23325.0	23331.0	23333.0	0.0	0.0	373
373	427910600947.0	23324.0	23334.0	23328.0	23329.0	23334.0	23329.0	23335.0	23322.0	23325.0	23341.0	23330.0	23338.0	23334.0	23328.0	23322.0	23330.0	23332.0	23336.0	23329.0	23331.0	23332.0	23326.0	23326.0	23336.0	23327.0	23333.0	23330.0	23327.0	23317.0	23333.0	23334.0	23331.0	23318.0	23344.0	23327.0	23332.0	23330.0	23335.0	23322.0	23322.0	23327.0	23338.0	23322.0	23330.0	23324.0	23331.0	23332.0	23336.0	23328.0	23334.0	23328.0	23326.0	23330.0	23342.0	23329.0	23333.0	23334.0	23332.0	23330.0	23327.0	23328.0	23321.0	23328.0	23327.0	23331.0	23339.0	23318.0	23326.0	23330.0	23335.0	23327.0	23319.0	23324.0	23337.0	23336.0	23328.0	23331.0	23332.0	23329.0	23328.0	23332.0	23342.0	23324.0	23332.0	23328.0	23326.0	23323.0	23325.0	23326.0	23327.0	23324.0	23329.0	23344.0	23332.0	23319.0	23329.0	23328.0	23329.0	23327.0	23332.0	23336.0	23331.0	23339.0	23340.0	23325.0	23336.0	23335.0	23329.0	23337.0	23331.0	23339.0	23328.0	23327.0	23345.0	23334.0	23337.0	23333.0	23328.0	23330.0	23334.0	23331.0	23335.0	23322.0	23335.0	0.0	0.0	374
